user_id,group,market_price,converted,revenue
25298,Test,67410.18,0,0.0
25299,Test,67410.18,0,0.0
25300,Test,67410.18,0,0.0
25301,Test,67410.18,0,0.0
25302,Test,67410.18,0,0.0
25303,Control,67410.18,0,0.0
25304,Control,67410.18,0,0.0
25305,Test,67410.18,0,0.0
25306,Control,67410.18,0,0.0
25307,Control,67410.18,0,0.0
25308,Test,67410.18,0,0.0
25309,Control,67410.18,0,0.0
25310,Test,67410.18,1,7.99
25311,Control,67410.18,0,0.0
25312,Test,67410.18,0,0.0
25313,Control,67410.18,0,0.0
25314,Control,67410.18,0,0.0
25315,Control,67410.18,0,0.0
25316,Control,67410.18,0,0.0
25317,Test,67410.18,0,0.0
25318,Control,67410.18,1,10.0
25319,Test,67410.18,0,0.0
25320,Test,67410.18,1,7.99
25321,Control,67410.18,0,0.0
25322,Control,67410.18,0,0.0
25323,Test,67410.18,0,0.0
25324,Control,67410.18,0,0.0
25325,Test,67410.18,0,0.0
25326,Control,67410.18,0,0.0
25327,Test,67410.18,0,0.0
25328,Control,67410.18,0,0.0
25329,Control,67410.18,0,0.0
25330,Test,67410.18,1,7.99
25331,Test,67410.18,0,0.0
25332,Test,67410.18,0,0.0
25333,Control,67410.18,1,10.0
25334,Control,67410.18,0,0.0
25335,Control,67410.18,0,0.0
25336,Control,67410.18,0,0.0
25337,Test,67410.18,1,7.99
25338,Test,67410.18,0,0.0
25339,Control,67410.18,0,0.0
25340,Control,67410.18,0,0.0
25341,Control,67410.18,0,0.0
25342,Test,67410.18,0,0.0
25343,Test,67410.18,0,0.0
25344,Control,67410.18,0,0.0
25345,Test,67410.18,1,7.99
25346,Control,67410.18,0,0.0
25347,Control,67410.18,0,0.0
25348,Test,67410.18,0,0.0
25349,Test,67410.18,0,0.0
25350,Test,67410.18,1,7.99
25351,Test,67410.18,1,7.99
25352,Control,67410.18,0,0.0
25353,Test,67410.18,0,0.0
25354,Test,67410.18,0,0.0
25355,Test,67410.18,0,0.0
25356,Test,67410.18,0,0.0
25357,Control,67410.18,0,0.0
25358,Control,67410.18,0,0.0
25359,Test,67410.18,0,0.0
25360,Test,67410.18,0,0.0
25361,Control,67410.18,0,0.0
25362,Control,67410.18,0,0.0
25363,Test,67410.18,1,7.99
25364,Control,67410.18,0,0.0
25365,Control,67410.18,0,0.0
25366,Control,67410.18,0,0.0
25367,Control,67410.18,0,0.0
25368,Test,67410.18,0,0.0
25369,Control,67410.18,0,0.0
25370,Control,67410.18,0,0.0
25371,Test,67410.18,0,0.0
25372,Test,67410.18,0,0.0
25373,Test,67410.18,0,0.0
25374,Control,67410.18,0,0.0
25375,Test,67410.18,1,7.99
25376,Control,67410.18,0,0.0
25377,Test,67410.18,1,7.99
25378,Control,67410.18,0,0.0
25379,Test,67410.18,0,0.0
25380,Test,67410.18,0,0.0
25381,Control,67410.18,0,0.0
25382,Test,67410.18,0,0.0
25383,Test,67410.18,0,0.0
25384,Test,67410.18,0,0.0
25385,Test,67410.18,1,7.99
25386,Test,67410.18,0,0.0
25387,Control,67410.18,1,10.0
25388,Control,67410.18,0,0.0
25389,Test,67410.18,0,0.0
25390,Test,67410.18,0,0.0
25391,Control,67410.18,0,0.0
25392,Control,67410.18,0,0.0
25393,Test,67410.18,0,0.0
25394,Control,67410.18,0,0.0
25395,Test,67410.18,0,0.0
25396,Test,67410.18,0,0.0
25397,Test,67410.18,0,0.0
25398,Test,67410.18,0,0.0
25399,Control,67410.18,0,0.0
25400,Control,67410.18,0,0.0
25401,Control,67410.18,1,10.0
25402,Test,67410.18,0,0.0
25403,Control,67410.18,0,0.0
25404,Test,67410.18,0,0.0
25405,Test,67410.18,0,0.0
25406,Control,67410.18,0,0.0
25407,Test,67410.18,1,7.99
25408,Test,67410.18,1,7.99
25409,Test,67410.18,0,0.0
25410,Control,67410.18,0,0.0
25411,Test,67410.18,1,7.99
25412,Control,67410.18,0,0.0
25413,Test,67410.18,0,0.0
25414,Control,67410.18,0,0.0
25415,Test,67410.18,0,0.0
25416,Control,67410.18,0,0.0
25417,Control,67410.18,0,0.0
25418,Test,67410.18,0,0.0
25419,Test,67410.18,0,0.0
25420,Test,67410.18,0,0.0
25421,Test,67410.18,0,0.0
25422,Control,67410.18,0,0.0
25423,Test,67410.18,0,0.0
25424,Control,67410.18,0,0.0
25425,Test,67410.18,1,7.99
25426,Control,67410.18,0,0.0
25427,Control,67410.18,0,0.0
25428,Control,67410.18,0,0.0
25429,Test,67410.18,0,0.0
25430,Test,67410.18,0,0.0
25431,Control,67410.18,0,0.0
25432,Control,67410.18,0,0.0
25433,Control,67410.18,0,0.0
25434,Control,67410.18,0,0.0
25435,Control,67410.18,0,0.0
25436,Test,67410.18,1,7.99
25437,Control,67410.18,0,0.0
25438,Test,67410.18,0,0.0
25439,Test,67410.18,0,0.0
25440,Test,67410.18,0,0.0
25441,Control,67410.18,1,10.0
25442,Control,67410.18,0,0.0
25443,Control,67410.18,0,0.0
25444,Control,67410.18,0,0.0
25445,Test,67410.18,0,0.0
25446,Test,67410.18,0,0.0
25447,Test,67410.18,0,0.0
25448,Control,67410.18,0,0.0
25449,Control,67410.18,0,0.0
25450,Control,67410.18,0,0.0
25451,Control,67410.18,0,0.0
25452,Control,67410.18,1,10.0
25453,Control,67410.18,0,0.0
25454,Test,67410.18,0,0.0
25455,Test,67410.18,0,0.0
25456,Control,67410.18,0,0.0
25457,Test,67410.18,1,7.99
25458,Test,67410.18,0,0.0
25459,Test,67410.18,1,7.99
25460,Test,67410.18,0,0.0
25461,Control,67410.18,0,0.0
25462,Test,67410.18,0,0.0
25463,Control,67410.18,0,0.0
25464,Control,67410.18,0,0.0
25465,Test,67410.18,0,0.0
25466,Control,67410.18,0,0.0
25467,Test,67410.18,0,0.0
25468,Control,67410.18,0,0.0
25469,Control,67410.18,0,0.0
25470,Test,67410.18,0,0.0
25471,Test,67410.18,0,0.0
25472,Control,67410.18,0,0.0
25473,Test,67410.18,0,0.0
25474,Control,67410.18,0,0.0
25475,Test,67410.18,0,0.0
25476,Control,67410.18,0,0.0
25477,Control,67410.18,0,0.0
25478,Control,67410.18,0,0.0
25479,Control,67410.18,0,0.0
25480,Control,67410.18,0,0.0
25481,Test,67410.18,0,0.0
25482,Control,67410.18,0,0.0
25483,Test,67410.18,0,0.0
25484,Test,67410.18,0,0.0
25485,Control,67410.18,0,0.0
25486,Control,67410.18,0,0.0
25487,Test,67410.18,0,0.0
25488,Control,67410.18,0,0.0
25489,Control,67410.18,0,0.0
25490,Test,67410.18,0,0.0
25491,Test,67410.18,0,0.0
25492,Test,67410.18,0,0.0
25493,Test,67410.18,0,0.0
25494,Test,67410.18,0,0.0
25495,Test,67410.18,1,7.99
25496,Control,67410.18,0,0.0
25497,Test,67410.18,0,0.0
25498,Test,67410.18,0,0.0
25499,Control,67410.18,0,0.0
25500,Control,67410.18,0,0.0
25501,Control,67410.18,0,0.0
25502,Control,67410.18,0,0.0
25503,Control,67410.18,0,0.0
25504,Control,67410.18,0,0.0
25505,Test,67410.18,0,0.0
25506,Control,67410.18,0,0.0
25507,Control,67410.18,0,0.0
25508,Control,67410.18,0,0.0
25509,Control,67410.18,1,10.0
25510,Test,67410.18,0,0.0
25511,Control,67410.18,0,0.0
25512,Control,67410.18,0,0.0
25513,Test,67410.18,0,0.0
25514,Test,67410.18,0,0.0
25515,Test,67410.18,0,0.0
25516,Control,67410.18,0,0.0
25517,Test,67410.18,0,0.0
25518,Test,67410.18,0,0.0
25519,Test,67410.18,0,0.0
25520,Control,67410.18,0,0.0
25521,Control,67410.18,0,0.0
25522,Test,67410.18,0,0.0
25523,Control,67410.18,0,0.0
25524,Control,67410.18,0,0.0
25525,Control,67410.18,0,0.0
25526,Control,67410.18,0,0.0
25527,Control,67410.18,0,0.0
25528,Test,67410.18,0,0.0
25529,Test,67410.18,0,0.0
25530,Test,67410.18,0,0.0
25531,Test,67410.18,0,0.0
25532,Control,67410.18,1,10.0
25533,Test,67410.18,0,0.0
25534,Test,67410.18,1,7.99
25535,Control,67410.18,0,0.0
25536,Control,67410.18,0,0.0
25537,Control,67410.18,0,0.0
25538,Control,67410.18,1,10.0
25539,Test,67410.18,0,0.0
25540,Control,67410.18,0,0.0
25541,Control,67410.18,0,0.0
25542,Control,67410.18,0,0.0
25543,Control,67410.18,0,0.0
25544,Control,67410.18,0,0.0
25545,Control,67410.18,0,0.0
25546,Test,67410.18,0,0.0
25547,Test,67410.18,0,0.0
25548,Test,67410.18,0,0.0
25549,Control,67410.18,0,0.0
25550,Control,67410.18,0,0.0
25551,Test,67410.18,0,0.0
25552,Test,67410.18,0,0.0
25553,Test,67410.18,0,0.0
25554,Test,67410.18,0,0.0
25555,Control,67410.18,0,0.0
25556,Test,67410.18,1,7.99
25557,Control,67410.18,0,0.0
25558,Control,67410.18,0,0.0
25559,Control,67410.18,1,10.0
25560,Test,67410.18,0,0.0
25561,Test,67410.18,0,0.0
25562,Test,67410.18,1,7.99
25563,Control,67410.18,0,0.0
25564,Control,67410.18,0,0.0
25565,Test,67410.18,1,7.99
25566,Control,67410.18,0,0.0
25567,Test,67410.18,0,0.0
25568,Control,67410.18,0,0.0
25569,Control,67410.18,0,0.0
25570,Control,67410.18,0,0.0
25571,Control,67410.18,1,10.0
25572,Control,67410.18,0,0.0
25573,Control,67410.18,0,0.0
25574,Control,67410.18,0,0.0
25575,Test,67410.18,0,0.0
25576,Control,67410.18,0,0.0
25577,Control,67410.18,0,0.0
25578,Test,67410.18,0,0.0
25579,Test,67410.18,0,0.0
25580,Test,67410.18,0,0.0
25581,Test,67410.18,0,0.0
25582,Control,67410.18,1,10.0
25583,Control,67410.18,0,0.0
25584,Test,67410.18,0,0.0
25585,Control,67410.18,0,0.0
25586,Test,67410.18,0,0.0
25587,Control,67410.18,0,0.0
25588,Control,67410.18,0,0.0
25589,Control,67410.18,0,0.0
25590,Control,67410.18,0,0.0
25591,Control,67410.18,0,0.0
25592,Test,67410.18,0,0.0
25593,Control,67410.18,0,0.0
25594,Control,67410.18,0,0.0
25595,Control,67410.18,0,0.0
25596,Control,67410.18,0,0.0
25597,Control,67410.18,0,0.0
25598,Test,67410.18,0,0.0
25599,Control,67410.18,0,0.0
25600,Test,67410.18,0,0.0
25601,Control,67410.18,0,0.0
25602,Control,67410.18,1,10.0
25603,Test,67410.18,0,0.0
25604,Control,67410.18,0,0.0
25605,Control,67410.18,0,0.0
25606,Test,67410.18,0,0.0
25607,Control,67410.18,1,10.0
25608,Test,67410.18,0,0.0
25609,Test,67410.18,0,0.0
25610,Test,67410.18,1,7.99
25611,Control,67410.18,0,0.0
25612,Control,67410.18,0,0.0
25613,Test,67410.18,0,0.0
25614,Control,67410.18,0,0.0
25615,Test,67410.18,0,0.0
25616,Control,67410.18,0,0.0
25617,Test,67410.18,0,0.0
25618,Control,67410.18,0,0.0
25619,Test,67410.18,0,0.0
25620,Control,67410.18,0,0.0
25621,Test,67410.18,0,0.0
25622,Control,67410.18,0,0.0
25623,Test,67410.18,0,0.0
25624,Control,67410.18,0,0.0
25625,Control,67410.18,0,0.0
25626,Test,67410.18,0,0.0
25627,Control,67410.18,0,0.0
25628,Control,67410.18,0,0.0
25629,Control,67410.18,0,0.0
25630,Control,67410.18,0,0.0
25631,Test,67410.18,0,0.0
25632,Control,67410.18,0,0.0
25633,Control,67410.18,0,0.0
25634,Test,67410.18,0,0.0
25635,Control,67410.18,0,0.0
25636,Test,67410.18,0,0.0
25637,Control,67410.18,0,0.0
25638,Test,67410.18,0,0.0
25639,Control,67410.18,0,0.0
25640,Test,67410.18,0,0.0
25641,Test,67410.18,1,7.99
25642,Test,67410.18,0,0.0
25643,Control,67410.18,0,0.0
25644,Test,67410.18,0,0.0
25645,Control,67410.18,0,0.0
25646,Test,67410.18,1,7.99
25647,Test,67410.18,0,0.0
25648,Test,67410.18,0,0.0
25649,Control,67410.18,0,0.0
25650,Control,67410.18,0,0.0
25651,Test,67410.18,1,7.99
25652,Test,67410.18,0,0.0
25653,Test,67410.18,1,7.99
25654,Test,67410.18,0,0.0
25655,Test,67410.18,0,0.0
25656,Test,67410.18,0,0.0
25657,Test,67410.18,0,0.0
25658,Test,67410.18,0,0.0
25659,Control,67410.18,0,0.0
25660,Test,67410.18,0,0.0
25661,Control,67410.18,0,0.0
25662,Test,67410.18,0,0.0
25663,Control,67410.18,0,0.0
25664,Control,67410.18,0,0.0
25665,Test,67410.18,0,0.0
25666,Control,67410.18,0,0.0
25667,Control,67410.18,0,0.0
25668,Test,67410.18,0,0.0
25669,Test,67410.18,0,0.0
25670,Test,67410.18,0,0.0
25671,Control,67410.18,0,0.0
25672,Test,67410.18,0,0.0
25673,Control,67410.18,1,10.0
25674,Test,67410.18,0,0.0
25675,Test,67410.18,1,7.99
25676,Control,67410.18,0,0.0
25677,Control,67410.18,0,0.0
25678,Control,67410.18,0,0.0
25679,Test,67410.18,0,0.0
25680,Test,67410.18,0,0.0
25681,Test,67410.18,0,0.0
25682,Control,67410.18,0,0.0
25683,Control,67410.18,1,10.0
25684,Control,67410.18,0,0.0
25685,Control,67410.18,1,10.0
25686,Test,67410.18,0,0.0
25687,Control,67410.18,0,0.0
25688,Control,67410.18,0,0.0
25689,Test,67410.18,1,7.99
25690,Test,67410.18,0,0.0
25691,Control,67410.18,0,0.0
25692,Control,67410.18,0,0.0
25693,Control,67410.18,0,0.0
25694,Control,67410.18,0,0.0
25695,Control,67410.18,0,0.0
25696,Control,67410.18,0,0.0
25697,Test,67410.18,0,0.0
25698,Test,67410.18,0,0.0
25699,Test,67410.18,0,0.0
25700,Test,67410.18,0,0.0
25701,Control,67410.18,0,0.0
25702,Control,67410.18,0,0.0
25703,Control,67410.18,1,10.0
25704,Control,67410.18,0,0.0
25705,Test,67410.18,0,0.0
25706,Control,67410.18,0,0.0
25707,Control,67410.18,0,0.0
25708,Control,67410.18,0,0.0
25709,Control,67410.18,0,0.0
25710,Test,67410.18,0,0.0
25711,Control,67410.18,0,0.0
25712,Test,67410.18,0,0.0
25713,Control,67410.18,0,0.0
25714,Control,67410.18,1,10.0
25715,Control,67410.18,0,0.0
25716,Test,67410.18,0,0.0
25717,Control,67410.18,0,0.0
25718,Control,67410.18,0,0.0
25719,Control,67410.18,0,0.0
25720,Test,67410.18,0,0.0
25721,Test,67410.18,0,0.0
25722,Control,67410.18,1,10.0
25723,Test,67410.18,0,0.0
25724,Control,67410.18,0,0.0
25725,Control,67410.18,0,0.0
25726,Test,67410.18,0,0.0
25727,Control,67410.18,0,0.0
25728,Control,67410.18,0,0.0
25729,Test,67410.18,0,0.0
25730,Test,67410.18,0,0.0
25731,Test,67410.18,0,0.0
25732,Test,67410.18,0,0.0
25733,Control,67410.18,0,0.0
25734,Control,67410.18,0,0.0
25735,Control,67410.18,0,0.0
25736,Control,67410.18,0,0.0
25737,Control,67410.18,0,0.0
25738,Control,67410.18,0,0.0
25739,Control,67410.18,0,0.0
25740,Control,67410.18,1,10.0
25741,Test,67410.18,0,0.0
25742,Control,67410.18,0,0.0
25743,Control,67410.18,0,0.0
25744,Control,67410.18,0,0.0
25745,Control,67410.18,0,0.0
25746,Control,67410.18,0,0.0
25747,Test,67410.18,1,7.99
25748,Test,67410.18,0,0.0
25749,Test,67410.18,0,0.0
25750,Control,67410.18,1,10.0
25751,Control,67410.18,0,0.0
25752,Control,67410.18,0,0.0
25753,Control,67410.18,0,0.0
25754,Test,67410.18,0,0.0
25755,Test,67410.18,0,0.0
25756,Control,67410.18,0,0.0
25757,Control,67410.18,0,0.0
25758,Test,67410.18,0,0.0
25759,Test,67410.18,0,0.0
25760,Test,67410.18,0,0.0
25761,Test,67410.18,0,0.0
25762,Test,67410.18,0,0.0
25763,Test,67410.18,0,0.0
25764,Test,67410.18,1,7.99
25765,Control,67410.18,0,0.0
25766,Control,67410.18,0,0.0
25767,Test,67410.18,0,0.0
25768,Control,67410.18,1,10.0
25769,Test,67410.18,0,0.0
25770,Control,67410.18,0,0.0
25771,Test,67410.18,0,0.0
25772,Control,67410.18,0,0.0
25773,Test,67410.18,1,7.99
25774,Control,67410.18,0,0.0
25775,Control,67410.18,0,0.0
25776,Test,67410.18,0,0.0
25777,Test,67410.18,0,0.0
25778,Test,67410.18,0,0.0
25779,Control,67410.18,0,0.0
25780,Control,67410.18,0,0.0
25781,Control,67410.18,0,0.0
25782,Control,67410.18,0,0.0
25783,Test,67410.18,0,0.0
25784,Test,67410.18,0,0.0
25785,Control,67410.18,0,0.0
25786,Test,67410.18,0,0.0
25787,Test,67410.18,0,0.0
25788,Test,67410.18,0,0.0
25789,Test,67410.18,0,0.0
25790,Control,67410.18,0,0.0
25791,Test,67410.18,0,0.0
25792,Test,67410.18,0,0.0
25793,Test,67410.18,0,0.0
25794,Control,67410.18,0,0.0
25795,Test,67410.18,0,0.0
25796,Control,67410.18,0,0.0
25797,Control,67410.18,0,0.0
25798,Test,67410.18,0,0.0
25799,Test,67410.18,1,7.99
25800,Control,67410.18,0,0.0
25801,Control,67410.18,0,0.0
25802,Control,67410.18,0,0.0
25803,Control,67410.18,0,0.0
25804,Test,67410.18,0,0.0
25805,Control,67410.18,0,0.0
25806,Test,67410.18,0,0.0
25807,Test,67410.18,0,0.0
25808,Control,67410.18,0,0.0
25809,Test,67410.18,0,0.0
25810,Control,67410.18,0,0.0
25811,Control,67410.18,0,0.0
25812,Control,67410.18,0,0.0
25813,Test,67410.18,0,0.0
25814,Test,67410.18,0,0.0
25815,Control,67410.18,0,0.0
25816,Test,67410.18,0,0.0
25817,Test,67410.18,0,0.0
25818,Test,67410.18,0,0.0
25819,Test,67410.18,0,0.0
25820,Test,67410.18,0,0.0
25821,Control,67410.18,0,0.0
25822,Test,67410.18,0,0.0
25823,Test,67410.18,0,0.0
25824,Control,67410.18,0,0.0
25825,Test,67410.18,0,0.0
25826,Test,67410.18,0,0.0
25827,Test,67410.18,0,0.0
25828,Control,67410.18,0,0.0
25829,Test,67410.18,0,0.0
25830,Test,67410.18,0,0.0
25831,Control,67410.18,0,0.0
25832,Control,67410.18,0,0.0
25833,Test,67410.18,0,0.0
25834,Control,67410.18,0,0.0
25835,Control,67410.18,0,0.0
25836,Control,67410.18,0,0.0
25837,Test,67410.18,0,0.0
25838,Test,67410.18,0,0.0
25839,Control,67410.18,0,0.0
25840,Control,67410.18,0,0.0
25841,Control,67410.18,0,0.0
25842,Control,67410.18,0,0.0
25843,Test,67410.18,0,0.0
25844,Control,67410.18,1,10.0
25845,Test,67410.18,1,7.99
25846,Control,67410.18,0,0.0
25847,Test,67410.18,0,0.0
25848,Test,67410.18,1,7.99
25849,Control,67410.18,0,0.0
25850,Test,67410.18,0,0.0
25851,Test,67410.18,0,0.0
25852,Test,67410.18,0,0.0
25853,Control,67410.18,0,0.0
25854,Test,67410.18,0,0.0
25855,Test,67410.18,0,0.0
25856,Control,67410.18,0,0.0
25857,Control,67410.18,0,0.0
25858,Test,67410.18,0,0.0
25859,Test,67410.18,1,7.99
25860,Control,67410.18,0,0.0
25861,Control,67410.18,0,0.0
25862,Test,67410.18,0,0.0
25863,Test,67410.18,0,0.0
25864,Control,67410.18,0,0.0
25865,Control,67410.18,0,0.0
25866,Test,67410.18,0,0.0
25867,Test,67410.18,0,0.0
25868,Control,67410.18,0,0.0
25869,Test,67410.18,0,0.0
25870,Test,67410.18,0,0.0
25871,Test,67410.18,0,0.0
25872,Test,67410.18,0,0.0
25873,Control,67410.18,1,10.0
25874,Control,67410.18,0,0.0
25875,Test,67410.18,1,7.99
25876,Test,67410.18,0,0.0
25877,Test,67410.18,0,0.0
25878,Test,67410.18,1,7.99
25879,Control,67410.18,0,0.0
25880,Test,67410.18,0,0.0
25881,Test,67410.18,0,0.0
25882,Control,67410.18,0,0.0
25883,Control,67410.18,0,0.0
25884,Test,67410.18,0,0.0
25885,Control,67410.18,0,0.0
25886,Control,67410.18,0,0.0
25887,Test,67410.18,0,0.0
25888,Test,67410.18,0,0.0
25889,Control,67410.18,0,0.0
25890,Test,67410.18,0,0.0
25891,Control,67410.18,0,0.0
25892,Control,67410.18,0,0.0
25893,Control,67410.18,0,0.0
25894,Test,67410.18,1,7.99
25895,Test,67410.18,0,0.0
25896,Control,67410.18,0,0.0
25897,Control,67410.18,1,10.0
25898,Test,67410.18,0,0.0
25899,Control,67410.18,0,0.0
25900,Control,67410.18,0,0.0
25901,Test,67410.18,0,0.0
25902,Test,67410.18,1,7.99
25903,Test,67410.18,0,0.0
25904,Test,67410.18,1,7.99
25905,Control,67410.18,1,10.0
25906,Test,67410.18,0,0.0
25907,Test,67410.18,0,0.0
25908,Control,67410.18,0,0.0
25909,Control,67410.18,1,10.0
25910,Control,67410.18,0,0.0
25911,Test,67410.18,0,0.0
25912,Control,67410.18,0,0.0
25913,Test,67410.18,0,0.0
25914,Control,67410.18,0,0.0
25915,Test,67410.18,0,0.0
25916,Control,67410.18,0,0.0
25917,Test,67410.18,0,0.0
25918,Test,67410.18,0,0.0
25919,Control,67410.18,0,0.0
25920,Control,67410.18,0,0.0
25921,Test,67410.18,0,0.0
25922,Control,67410.18,0,0.0
25923,Test,67410.18,0,0.0
25924,Test,67410.18,0,0.0
25925,Test,67410.18,0,0.0
25926,Control,67410.18,0,0.0
25927,Test,67410.18,0,0.0
25928,Test,67410.18,1,7.99
25929,Test,67410.18,0,0.0
25930,Test,67410.18,0,0.0
25931,Control,67410.18,1,10.0
25932,Control,67410.18,0,0.0
25933,Test,67410.18,0,0.0
25934,Control,67410.18,0,0.0
25935,Control,67410.18,0,0.0
25936,Test,67410.18,0,0.0
25937,Control,67410.18,0,0.0
25938,Control,67410.18,0,0.0
25939,Control,67410.18,0,0.0
25940,Control,67410.18,0,0.0
25941,Control,67410.18,0,0.0
25942,Control,67410.18,0,0.0
25943,Test,67410.18,0,0.0
25944,Control,67410.18,0,0.0
25945,Test,67410.18,0,0.0
25946,Test,67410.18,0,0.0
25947,Test,67410.18,0,0.0
25948,Control,67410.18,0,0.0
25949,Control,67410.18,1,10.0
25950,Test,67410.18,0,0.0
25951,Test,67410.18,1,7.99
25952,Test,67410.18,0,0.0
25953,Control,67410.18,0,0.0
25954,Control,67410.18,0,0.0
25955,Control,67410.18,0,0.0
25956,Test,67410.18,0,0.0
25957,Control,67410.18,0,0.0
25958,Control,67410.18,0,0.0
25959,Test,67410.18,0,0.0
25960,Control,67410.18,0,0.0
25961,Test,67410.18,0,0.0
25962,Control,67410.18,0,0.0
25963,Test,67410.18,0,0.0
25964,Control,67410.18,0,0.0
25965,Test,67410.18,0,0.0
25966,Control,67410.18,1,10.0
25967,Test,67410.18,0,0.0
25968,Test,67410.18,0,0.0
25969,Control,67410.18,0,0.0
25970,Control,67410.18,1,10.0
25971,Test,67410.18,0,0.0
25972,Control,67410.18,0,0.0
25973,Test,67410.18,0,0.0
25974,Test,67410.18,0,0.0
25975,Control,67410.18,1,10.0
25976,Control,67410.18,0,0.0
25977,Control,67410.18,0,0.0
25978,Test,67410.18,0,0.0
25979,Test,67410.18,0,0.0
25980,Control,67410.18,0,0.0
25981,Test,67410.18,0,0.0
25982,Test,67410.18,1,7.99
25983,Control,67410.18,0,0.0
25984,Test,67410.18,0,0.0
25985,Test,67410.18,0,0.0
25986,Test,67410.18,0,0.0
25987,Control,67410.18,0,0.0
25988,Control,67410.18,0,0.0
25989,Test,67410.18,0,0.0
25990,Control,67410.18,0,0.0
25991,Test,67410.18,0,0.0
25992,Control,67410.18,0,0.0
25993,Test,67410.18,0,0.0
25994,Test,67410.18,0,0.0
25995,Test,67410.18,0,0.0
25996,Test,67410.18,0,0.0
25997,Control,67410.18,0,0.0
25998,Test,67410.18,0,0.0
25999,Test,67410.18,0,0.0
26000,Control,67410.18,0,0.0
26001,Control,67410.18,1,10.0
26002,Test,67410.18,0,0.0
26003,Test,67410.18,0,0.0
26004,Control,67410.18,0,0.0
26005,Test,67410.18,0,0.0
26006,Test,67410.18,0,0.0
26007,Test,67410.18,0,0.0
26008,Test,67410.18,0,0.0
26009,Test,67410.18,0,0.0
26010,Test,67410.18,1,7.99
26011,Test,67410.18,0,0.0
26012,Test,67410.18,0,0.0
26013,Test,67410.18,0,0.0
26014,Control,67410.18,0,0.0
26015,Control,67410.18,0,0.0
26016,Control,67410.18,0,0.0
26017,Test,67410.18,0,0.0
26018,Test,67410.18,0,0.0
26019,Test,67410.18,1,7.99
26020,Control,67410.18,0,0.0
26021,Control,67410.18,0,0.0
26022,Test,67410.18,1,7.99
26023,Control,67410.18,1,10.0
26024,Control,67410.18,0,0.0
26025,Test,67410.18,0,0.0
26026,Test,67410.18,0,0.0
26027,Control,67410.18,0,0.0
26028,Test,67410.18,0,0.0
26029,Control,67410.18,0,0.0
26030,Control,67410.18,0,0.0
26031,Control,67410.18,0,0.0
26032,Test,67410.18,0,0.0
26033,Control,67410.18,0,0.0
26034,Control,67410.18,1,10.0
26035,Test,67410.18,0,0.0
26036,Test,67410.18,0,0.0
26037,Control,67410.18,0,0.0
26038,Test,67410.18,0,0.0
26039,Test,67410.18,0,0.0
26040,Control,67410.18,1,10.0
26041,Test,67410.18,0,0.0
26042,Control,67410.18,0,0.0
26043,Test,67410.18,0,0.0
26044,Test,67410.18,0,0.0
26045,Control,67410.18,0,0.0
26046,Control,67410.18,0,0.0
26047,Test,67410.18,0,0.0
26048,Test,67410.18,0,0.0
26049,Test,67410.18,0,0.0
26050,Control,67410.18,0,0.0
26051,Test,67410.18,0,0.0
26052,Control,67410.18,0,0.0
26053,Test,67410.18,0,0.0
26054,Test,67410.18,0,0.0
26055,Test,67410.18,0,0.0
26056,Test,67410.18,0,0.0
26057,Test,67410.18,0,0.0
26058,Control,67410.18,0,0.0
26059,Control,67410.18,0,0.0
26060,Control,67410.18,0,0.0
26061,Test,67410.18,0,0.0
26062,Control,67410.18,1,10.0
26063,Control,67410.18,0,0.0
26064,Test,67410.18,0,0.0
26065,Test,67410.18,0,0.0
26066,Control,67410.18,0,0.0
26067,Control,67410.18,0,0.0
26068,Control,67410.18,0,0.0
26069,Control,67410.18,0,0.0
26070,Control,67410.18,0,0.0
26071,Control,67410.18,0,0.0
26072,Control,67410.18,0,0.0
26073,Test,67410.18,0,0.0
26074,Control,67410.18,0,0.0
26075,Test,67410.18,0,0.0
26076,Test,67410.18,0,0.0
26077,Test,67410.18,0,0.0
26078,Control,67410.18,1,10.0
26079,Control,67410.18,0,0.0
26080,Test,67410.18,0,0.0
26081,Control,67410.18,0,0.0
26082,Control,67410.18,0,0.0
26083,Test,67410.18,0,0.0
26084,Control,67410.18,0,0.0
26085,Test,67410.18,0,0.0
26086,Test,67410.18,0,0.0
26087,Test,67410.18,0,0.0
26088,Test,67410.18,0,0.0
26089,Control,67410.18,0,0.0
26090,Test,67410.18,0,0.0
26091,Control,67410.18,0,0.0
26092,Control,67410.18,0,0.0
26093,Control,67410.18,0,0.0
26094,Control,67410.18,0,0.0
26095,Test,67410.18,0,0.0
26096,Test,67410.18,0,0.0
26097,Test,67410.18,0,0.0
26098,Test,67410.18,0,0.0
26099,Test,67410.18,0,0.0
26100,Control,67410.18,0,0.0
26101,Test,67410.18,0,0.0
26102,Control,67410.18,0,0.0
26103,Control,67410.18,0,0.0
26104,Test,67410.18,1,7.99
26105,Control,67410.18,0,0.0
26106,Control,67410.18,0,0.0
26107,Test,67410.18,0,0.0
26108,Test,67410.18,0,0.0
26109,Test,67410.18,0,0.0
26110,Control,67410.18,0,0.0
26111,Test,67410.18,0,0.0
26112,Test,67410.18,0,0.0
26113,Control,67410.18,0,0.0
26114,Test,67410.18,0,0.0
26115,Control,67410.18,0,0.0
26116,Control,67410.18,1,10.0
26117,Test,67410.18,0,0.0
26118,Control,67410.18,0,0.0
26119,Control,67410.18,0,0.0
